Date,Team1,Team2,Score,Team1_Position,Team1_Win_Percentage,Team2_Position,Team2_Win_Percentage,Team1_Player1_Rating,Team1_Player1_Kills_Per_Round,Team1_Player1_Deaths_Per_Round,Team1_Player1_Headshots,Team1_Player2_Rating,Team1_Player2_Kills_Per_Round,Team1_Player2_Deaths_Per_Round,Team1_Player2_Headshots,Team1_Player3_Rating,Team1_Player3_Kills_Per_Round,Team1_Player3_Deaths_Per_Round,Team1_Player3_Headshots,Team1_Player4_Rating,Team1_Player4_Kills_Per_Round,Team1_Player4_Deaths_Per_Round,Team1_Player4_Headshots,Team1_Player5_Rating,Team1_Player5_Kills_Per_Round,Team1_Player5_Deaths_Per_Round,Team1_Player5_Headshots,Team2_Player1_Rating,Team2_Player1_Kills_Per_Round,Team2_Player1_Deaths_Per_Round,Team2_Player1_Headshots,Team2_Player2_Rating,Team2_Player2_Kills_Per_Round,Team2_Player2_Deaths_Per_Round,Team2_Player2_Headshots,Team2_Player3_Rating,Team2_Player3_Kills_Per_Round,Team2_Player3_Deaths_Per_Round,Team2_Player3_Headshots,Team2_Player4_Rating,Team2_Player4_Kills_Per_Round,Team2_Player4_Deaths_Per_Round,Team2_Player4_Headshots,Team2_Player5_Rating,Team2_Player5_Kills_Per_Round,Team2_Player5_Deaths_Per_Round,Team2_Player5_Headshots
13/04/2024,og,virtuspro,0,36,50.0,9,68.0,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.0,0.6,0.64,49.0,1.21,0.7,0.61,49.7,1.12,0.66,0.52,31.4,1.07,0.63,0.64,48.8,1.13,0.68,0.64,61.3
13/04/2024,og,aurora,1,36,50.0,28,75.0,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.08,0.68,0.69,51.3,1.24,0.77,0.66,50.1,1.08,0.64,0.62,45.0,1.21,0.77,0.58,42.4,1.19,0.75,0.64,61.0
13/04/2024,og,saw,1,36,50.0,16,73.3,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.07,0.62,0.61,51.0,0.99,0.6,0.64,54.5,1.11,0.69,0.6,34.9,1.16,0.73,0.67,52.4,1.13,0.7,0.64,56.8
13/04/2024,og,natus_vincere,0,36,50.0,2,77.3,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,0.91,0.51,0.65,43.8,1.02,0.64,0.68,42.5,1.09,0.68,0.65,65.9,1.16,0.73,0.65,51.2,1.17,0.74,0.57,38.4
13/04/2024,og,vitality,0,36,50.0,3,62.5,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4
13/04/2024,og,apeks,1,36,50.0,20,44.1,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0
13/04/2024,og,complexity,1,36,50.0,12,43.8,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.14,0.74,0.68,57.9,0.97,0.62,0.72,52.7,0.92,0.53,0.64,51.6,1.09,0.68,0.61,43.1,1.01,0.65,0.69,50.0
13/04/2024,og,big,0,36,50.0,38,40.9,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.04,0.65,0.68,53.2,0.98,0.63,0.64,31.4,1.16,0.74,0.67,51.8,1.03,0.66,0.69,56.9,1.1,0.65,0.56,52.2
13/04/2024,og,g2,0,36,50.0,6,65.4,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.18,0.73,0.63,53.9,1.02,0.62,0.64,45.2,1.01,0.61,0.63,52.4,0.93,0.54,0.67,56.6,1.37,0.86,0.56,40.6
13/04/2024,og,faze,0,36,50.0,1,72.4,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,0.91,0.57,0.72,54.4,1.06,0.65,0.68,62.9,1.19,0.75,0.63,54.0,1.12,0.71,0.6,52.5,1.18,0.74,0.59,35.1
13/04/2024,og,mouz,0,36,50.0,5,76.2,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.12,0.67,0.67,54.9,0.9,0.56,0.7,57.5,1.1,0.71,0.61,31.3,1.17,0.76,0.61,52.1,1.09,0.68,0.68,47.9
13/04/2024,og,9z,1,36,50.0,45,65.6,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.07,0.65,0.66,49.8,1.18,0.75,0.62,51.2,0.93,0.54,0.65,58.1,1.19,0.73,0.58,34.2,1.05,0.65,0.63,55.4
13/04/2024,og,g2,0,36,50.0,6,65.4,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.18,0.73,0.63,53.9,1.02,0.62,0.64,45.2,1.01,0.61,0.63,52.4,0.93,0.54,0.67,56.6,1.37,0.86,0.56,40.6
13/04/2024,og,furia,1,36,50.0,14,45.5,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.09,0.69,0.6,34.9,1.04,0.64,0.67,58.5,1.01,0.61,0.68,47.1,1.13,0.69,0.64,46.4,1.15,0.7,0.6,49.4
13/04/2024,og,astralis,0,36,50.0,26,57.1,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.1,0.68,0.6,36.5,1.11,0.7,0.67,47.7,0.99,0.59,0.68,64.9,1.01,0.64,0.66,61.4,1.07,0.65,0.64,54.2
13/04/2024,og,gamerlegion,0,36,50.0,24,44.0,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,0.99,0.62,0.67,42.4,1.01,0.63,0.67,49.7,1.06,0.66,0.66,56.5,1.24,0.77,0.58,29.2,1.17,0.82,0.71,52.5
13/04/2024,og,ninjas_in_pyjamas,0,36,50.0,27,23.1,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,0.86,0.55,0.72,51.3,0.96,0.56,0.68,48.0,1.02,0.71,0.72,62.1,1.07,0.73,0.72,52.3,0.98,0.61,0.66,34.6
13/04/2024,og,mouz,1,36,50.0,5,76.2,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.12,0.67,0.67,54.9,0.9,0.56,0.7,57.5,1.1,0.71,0.61,31.3,1.17,0.76,0.61,52.1,1.09,0.68,0.68,47.9
13/04/2024,og,ence,0,36,50.0,13,45.5,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.0,0.6,0.66,54.8,1.01,0.65,0.67,41.8,0.97,0.61,0.71,56.3,1.1,0.71,0.61,33.9,1.12,0.7,0.67,59.2
13/04/2024,og,cloud9,0,36,50.0,7,63.0,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.13,0.71,0.65,47.7,1.15,0.72,0.67,49.7,1.08,0.65,0.65,35.8,1.09,0.65,0.67,48.0,1.12,0.68,0.57,45.9
13/04/2024,og,saw,1,36,50.0,16,73.3,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.07,0.62,0.61,51.0,0.99,0.6,0.64,54.5,1.11,0.69,0.6,34.9,1.16,0.73,0.67,52.4,1.13,0.7,0.64,56.8
13/04/2024,og,eternal_fire,1,36,50.0,8,68.2,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,0.99,0.59,0.62,48.4,1.24,0.74,0.64,51.6,1.14,0.69,0.58,37.7,1.03,0.64,0.61,61.4,1.11,0.72,0.68,52.7
13/04/2024,og,apeks,0,36,50.0,20,44.1,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0
13/04/2024,og,vitality,0,36,50.0,3,62.5,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4
13/04/2024,og,fnatic,1,36,50.0,33,55.2,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.08,0.68,0.63,47.2,1.06,0.64,0.69,55.4,1.07,0.67,0.61,30.9,1.05,0.65,0.65,52.6,1.12,0.72,0.71,63.4
13/04/2024,og,cloud9,0,36,50.0,7,63.0,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.13,0.71,0.65,47.7,1.15,0.72,0.67,49.7,1.08,0.65,0.65,35.8,1.09,0.65,0.67,48.0,1.12,0.68,0.57,45.9
13/04/2024,og,vitality,1,36,50.0,3,62.5,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4
13/04/2024,og,falcons,1,36,50.0,11,42.9,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,0.82,0.5,0.7,52.6,1.14,0.76,0.68,54.3,1.11,0.68,0.66,53.5,1.04,0.68,0.68,52.2,1.13,0.71,0.6,33.3
13/04/2024,og,saw,1,36,50.0,16,73.3,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.07,0.62,0.61,51.0,0.99,0.6,0.64,54.5,1.11,0.69,0.6,34.9,1.16,0.73,0.67,52.4,1.13,0.7,0.64,56.8
13/04/2024,og,gamerlegion,0,36,50.0,24,44.0,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,0.99,0.62,0.67,42.4,1.01,0.63,0.67,49.7,1.06,0.66,0.66,56.5,1.24,0.77,0.58,29.2,1.17,0.82,0.71,52.5
13/04/2024,og,faze,0,36,50.0,1,72.4,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,0.91,0.57,0.72,54.4,1.06,0.65,0.68,62.9,1.19,0.75,0.63,54.0,1.12,0.71,0.6,52.5,1.18,0.74,0.59,35.1
13/04/2024,og,cloud9,0,36,50.0,7,63.0,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.13,0.71,0.65,47.7,1.15,0.72,0.67,49.7,1.08,0.65,0.65,35.8,1.09,0.65,0.67,48.0,1.12,0.68,0.57,45.9
13/04/2024,og,fnatic,1,36,50.0,33,55.2,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.08,0.68,0.63,47.2,1.06,0.64,0.69,55.4,1.07,0.67,0.61,30.9,1.05,0.65,0.65,52.6,1.12,0.72,0.71,63.4
13/04/2024,og,ninjas_in_pyjamas,0,36,50.0,27,23.1,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,0.86,0.55,0.72,51.3,0.96,0.56,0.68,48.0,1.02,0.71,0.72,62.1,1.07,0.73,0.72,52.3,0.98,0.61,0.66,34.6
13/04/2024,og,ninjas_in_pyjamas,0,36,50.0,27,23.1,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,0.86,0.55,0.72,51.3,0.96,0.56,0.68,48.0,1.02,0.71,0.72,62.1,1.07,0.73,0.72,52.3,0.98,0.61,0.66,34.6
13/04/2024,og,ninjas_in_pyjamas,0,36,50.0,27,23.1,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,0.86,0.55,0.72,51.3,0.96,0.56,0.68,48.0,1.02,0.71,0.72,62.1,1.07,0.73,0.72,52.3,0.98,0.61,0.66,34.6
13/04/2024,og,pain,0,36,50.0,15,65.9,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.17,0.73,0.69,56.9,1.11,0.69,0.56,30.0,1.03,0.68,0.67,61.0,1.11,0.67,0.67,49.6,1.01,0.62,0.62,55.8
13/04/2024,og,vitality,0,36,50.0,3,62.5,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4
13/04/2024,og,aurora,1,36,50.0,28,75.0,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.08,0.68,0.69,51.3,1.24,0.77,0.66,50.1,1.08,0.64,0.62,45.0,1.21,0.77,0.58,42.4,1.19,0.75,0.64,61.0
13/04/2024,og,heroic,0,36,50.0,10,57.1,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0,1.13,0.71,0.65,52.7,1.08,0.69,0.67,52.1,1.02,0.66,0.65,47.6,1.05,0.65,0.66,51.1,0.99,0.61,0.66,50.2
11/04/2024,apeks,aurora,0,20,44.1,28,75.0,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.08,0.68,0.69,51.3,1.24,0.77,0.66,50.1,1.08,0.64,0.62,45.0,1.21,0.77,0.58,42.4,1.19,0.75,0.64,61.0
11/04/2024,apeks,amkal,0,20,44.1,29,59.4,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.04,0.67,0.7,53.8,1.14,0.72,0.68,56.0,1.04,0.65,0.66,56.4,1.12,0.72,0.58,35.2,1.1,0.7,0.68,56.5
11/04/2024,apeks,fnatic,1,20,44.1,33,55.2,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.08,0.68,0.63,47.2,1.06,0.64,0.69,55.4,1.07,0.67,0.61,30.9,1.05,0.65,0.65,52.6,1.12,0.72,0.71,63.4
11/04/2024,apeks,koi,1,20,44.1,27,58.3,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.04,0.66,0.65,54.2,1.15,0.72,0.66,54.0,1.1,0.66,0.58,36.0,1.03,0.62,0.68,47.6,1.15,0.7,0.64,39.4
11/04/2024,apeks,fnatic,0,20,44.1,33,55.2,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.08,0.68,0.63,47.2,1.06,0.64,0.69,55.4,1.07,0.67,0.61,30.9,1.05,0.65,0.65,52.6,1.12,0.72,0.71,63.4
11/04/2024,apeks,monte,0,20,44.1,23,51.9,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7
11/04/2024,apeks,aurora,0,20,44.1,28,75.0,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.08,0.68,0.69,51.3,1.24,0.77,0.66,50.1,1.08,0.64,0.62,45.0,1.21,0.77,0.58,42.4,1.19,0.75,0.64,61.0
11/04/2024,apeks,b8,1,20,44.1,47,48.0,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.01,0.66,0.72,55.5,1.05,0.68,0.65,32.3,1.16,0.74,0.7,58.8,1.04,0.63,0.63,53.2,0.9,0.58,0.72,63.1
11/04/2024,apeks,b8,0,20,44.1,47,48.0,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.01,0.66,0.72,55.5,1.05,0.68,0.65,32.3,1.16,0.74,0.7,58.8,1.04,0.63,0.63,53.2,0.9,0.58,0.72,63.1
11/04/2024,apeks,3dmax,0,20,44.1,39,51.5,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.14,0.71,0.59,40.4,1.1,0.66,0.64,44.4,1.05,0.66,0.7,63.3,1.01,0.64,0.66,58.2,1.04,0.67,0.7,60.8
11/04/2024,apeks,imperial,0,20,44.1,18,72.0,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.16,0.67,0.53,33.3,1.22,0.78,0.67,45.1,1.03,0.61,0.64,48.6,1.14,0.73,0.61,52.2,1.11,0.69,0.66,53.5
11/04/2024,apeks,amkal,1,20,44.1,29,59.4,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.04,0.67,0.7,53.8,1.14,0.72,0.68,56.0,1.04,0.65,0.66,56.4,1.12,0.72,0.58,35.2,1.1,0.7,0.68,56.5
11/04/2024,apeks,pain,0,20,44.1,15,65.9,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.17,0.73,0.69,56.9,1.11,0.69,0.56,30.0,1.03,0.68,0.67,61.0,1.11,0.67,0.67,49.6,1.01,0.62,0.62,55.8
11/04/2024,apeks,metizport,0,20,44.1,30,62.0,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.0,0.62,0.65,40.6,1.01,0.62,0.66,49.6,1.19,0.78,0.66,55.2,1.1,0.68,0.68,55.5,1.09,0.66,0.66,52.3
11/04/2024,apeks,virtuspro,0,20,44.1,9,68.0,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.0,0.6,0.64,49.0,1.21,0.7,0.61,49.7,1.12,0.66,0.52,31.4,1.07,0.63,0.64,48.8,1.13,0.68,0.64,61.3
11/04/2024,apeks,koi,1,20,44.1,27,58.3,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.04,0.66,0.65,54.2,1.15,0.72,0.66,54.0,1.1,0.66,0.58,36.0,1.03,0.62,0.68,47.6,1.15,0.7,0.64,39.4
11/04/2024,apeks,ecstatic,1,20,44.1,17,58.3,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.08,0.68,0.66,57.7,1.07,0.67,0.7,50.5,1.03,0.63,0.64,60.9,1.1,0.7,0.69,50.0,1.02,0.62,0.59,37.1
11/04/2024,apeks,monte,1,20,44.1,23,51.9,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7
11/04/2024,apeks,cloud9,0,20,44.1,7,63.0,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.13,0.71,0.65,47.7,1.15,0.72,0.67,49.7,1.08,0.65,0.65,35.8,1.09,0.65,0.67,48.0,1.12,0.68,0.57,45.9
11/04/2024,apeks,og,1,20,44.1,36,50.0,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0
11/04/2024,apeks,metizport,0,20,44.1,30,62.0,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.0,0.62,0.65,40.6,1.01,0.62,0.66,49.6,1.19,0.78,0.66,55.2,1.1,0.68,0.68,55.5,1.09,0.66,0.66,52.3
11/04/2024,apeks,3dmax,1,20,44.1,39,51.5,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.14,0.71,0.59,40.4,1.1,0.66,0.64,44.4,1.05,0.66,0.7,63.3,1.01,0.64,0.66,58.2,1.04,0.67,0.7,60.8
11/04/2024,apeks,metizport,1,20,44.1,30,62.0,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.0,0.62,0.65,40.6,1.01,0.62,0.66,49.6,1.19,0.78,0.66,55.2,1.1,0.68,0.68,55.5,1.09,0.66,0.66,52.3
11/04/2024,apeks,natus_vincere,0,20,44.1,2,77.3,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,0.91,0.51,0.65,43.8,1.02,0.64,0.68,42.5,1.09,0.68,0.65,65.9,1.16,0.73,0.65,51.2,1.17,0.74,0.57,38.4
11/04/2024,apeks,complexity,0,20,44.1,12,43.8,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.14,0.74,0.68,57.9,0.97,0.62,0.72,52.7,0.92,0.53,0.64,51.6,1.09,0.68,0.61,43.1,1.01,0.65,0.69,50.0
11/04/2024,apeks,big,1,20,44.1,38,40.9,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.04,0.65,0.68,53.2,0.98,0.63,0.64,31.4,1.16,0.74,0.67,51.8,1.03,0.66,0.69,56.9,1.1,0.65,0.56,52.2
11/04/2024,apeks,furia,1,20,44.1,14,45.5,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.09,0.69,0.6,34.9,1.04,0.64,0.67,58.5,1.01,0.61,0.68,47.1,1.13,0.69,0.64,46.4,1.15,0.7,0.6,49.4
11/04/2024,apeks,spirit,0,20,44.1,4,79.2,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.03,0.63,0.64,56.1,1.21,0.74,0.52,36.1,1.09,0.6,0.57,46.6,1.13,0.67,0.64,35.6,1.51,0.99,0.66,60.5
11/04/2024,apeks,virtuspro,0,20,44.1,9,68.0,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.0,0.6,0.64,49.0,1.21,0.7,0.61,49.7,1.12,0.66,0.52,31.4,1.07,0.63,0.64,48.8,1.13,0.68,0.64,61.3
11/04/2024,apeks,monte,1,20,44.1,23,51.9,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7
